69822,-100,4,2,1,90,0,1
70520,-50,4,2,1,90,0,1
71392,-333.333333333333,4,2,1,90,0,1
71915,-50,4,2,1,90,0,1
72875,-1000,4,2,1,5,0,1
72962,-66.6666666666667,4,2,8,90,0,1
73049,-66.6666666666667,4,2,1,90,0,1
73834,-100,4,2,1,90,0,1
74706,-55.5555555555556,4,2,1,90,0,1
75753,-55.5555555555556,4,2,1,70,0,1
76799,-100,4,2,1,70,0,1
76974,-55.5555555555556,4,2,1,70,0,1
77322,-55.5555555555556,4,2,1,80,0,1
78456,-1000,4,2,1,5,0,1
78543,-55.5555555555556,4,2,1,60,0,0
78718,-55.5555555555556,4,2,4,60,0,0
80026,-55.5555555555556,4,2,1,60,0,0
80113,-55.5555555555556,4,2,4,60,0,0
80636,-133.333333333333,4,2,4,60,0,0
81421,-133.333333333333,4,2,1,60,0,0
81509,-133.333333333333,4,2,4,60,0,0
82119,-133.333333333333,4,2,1,60,0,0
82206,-133.333333333333,4,2,4,60,0,0
82555,-133.333333333333,4,2,3,60,0,0
82642,-133.333333333333,4,2,2,60,0,0
82729,-133.333333333333,4,2,4,60,0,0
83078,-100,4,2,4,60,0,0
83253,-66.6666666666667,4,2,4,60,0,0
83602,-66.6666666666667,4,2,2,60,0,0
84125,-83.3333333333333,4,2,1,60,0,0
84299,-83.3333333333333,4,2,4,60,0,0
84822,-100,4,2,4,60,0,0
86567,-83.3333333333333,4,2,4,60,0,0
86828,-83.3333333333333,4,2,4,5,0,0
86915,-83.3333333333333,4,2,2,60,0,0
87264,-100,4,2,2,60,0,0
88398,-100,4,2,1,60,0,0
88660,-100,4,2,5,60,0,0
88834,-100,4,2,1,60,0,0
89009,-100,4,2,5,60,0,0
89183,-100,4,2,1,60,0,0
89357,-100,4,2,5,60,0,0
89532,-100,4,2,1,60,0,0
92148,-33.3333333333333,4,2,1,70,0,0
92410,-83.3333333333333,4,2,4,5,0,0
92497,-100,4,2,2,60,0,0
93979,-100,4,2,1,60,0,0
94241,-100,4,2,5,60,0,0
94415,-100,4,2,1,60,0,0
94590,-100,4,2,5,60,0,0
94764,-100,4,2,1,60,0,0
94939,-100,4,2,5,60,0,0
95113,-100,4,2,1,60,0,0
95288,-100,4,2,1,45,0,0
96683,-100,4,2,1,50,0,0
97381,-100,4,2,1,60,0,0
97729,-333.333333333333,4,2,1,60,0,0
97991,-83.3333333333333,4,2,4,5,0,0
98078,-333.333333333333,4,2,1,65,0,0
98950,-100,4,2,1,65,0,0
99125,-50,4,2,1,65,0,0
99386,-83.3333333333333,4,2,4,5,0,0
99474,-50,4,2,1,65,0,0
102264,-50,4,2,1,70,0,0
104706,-50,4,2,1,55,0,0
105055,-500,4,2,1,70,0,0
105491,-83.3333333333333,4,2,4,5,0,0
105578,-500,4,2,1,70,0,0
105753,-50,4,2,1,70,0,0
106799,-100,4,2,1,70,0,0
107497,-200,4,2,1,70,0,0
107846,-66.6666666666667,4,2,1,80,0,1
108020,-50,4,2,1,80,0,1
109590,-100,4,2,1,80,0,1
110113,-25,4,2,1,80,0,1
110287,-33.3333333333333,4,2,1,80,0,1
110549,-33.3333333333333,4,2,1,5,0,1
110636,-66.6666666666667,4,2,1,80,0,1
112206,-100,4,2,1,80,0,1
112381,-55.5555555555556,4,2,1,80,0,1
112729,-55.5555555555556,4,2,6,80,0,1
112817,-55.5555555555556,4,2,1,80,0,1
113253,-100,4,2,1,80,0,1
114125,-50,4,2,1,80,0,1
115171,-100,4,2,1,80,0,1
115695,-25,4,2,1,80,0,1
115869,-33.3333333333333,4,2,1,80,0,1
116131,-33.3333333333333,4,2,1,5,0,1
116218,-50,4,2,1,80,0,1
116349,-33.3333333333333,4,2,1,5,0,1
116392,-100,4,2,1,80,0,1
116567,-50,4,2,1,80,0,1
116697,-33.3333333333333,4,2,1,5,0,1
116741,-100,4,2,1,80,0,1
119009,-100,4,2,4,60,0,0
119881,-100,4,2,1,60,0,0
120229,-100,4,2,4,60,0,0
121276,-100,4,2,1,60,0,0
121494,-100,4,2,4,60,0,0
122671,-100,4,2,1,60,0,0
123020,-100,4,2,4,60,0,0
124067,-100,4,2,1,60,0,0
124415,-100,4,2,4,60,0,0
125462,-100,4,2,1,60,0,0
125811,-100,4,2,4,60,0,0
126857,-100,4,2,1,60,0,0
127206,-100,4,2,4,60,0,0
128253,-100,4,2,1,60,0,0
128602,-100,4,2,4,60,0,0
129648,-100,4,2,4,50,0,0
129822,-100,4,2,1,65,0,0
130171,-55.5555555555556,4,2,1,75,0,0
130520,-66.6666666666667,4,2,1,75,0,0
135404,-66.6666666666667,4,2,2,75,0,0
135753,-66.6666666666667,4,2,1,75,0,0
139241,-66.6666666666667,4,2,8,75,0,0
139328,-66.6666666666667,4,2,1,75,0,0
139590,-66.6666666666667,4,2,8,75,0,0
139677,-66.6666666666667,4,2,1,75,0,0
140811,-100,4,2,4,75,0,0
141334,-100,4,2,4,55,0,0
142555,-133.333333333333,4,2,5,55,0,0
142904,-133.333333333333,4,2,2,55,0,0
143950,-133.333333333333,4,2,5,55,0,0
144125,-133.333333333333,4,2,2,55,0,0
145520,-50,4,2,1,70,0,0
146567,-333.333333333333,4,2,3,70,0,0
146915,-66.6666666666667,4,2,1,80,0,1
147090,-50,4,2,1,80,0,1
148660,-100,4,2,1,80,0,1
149183,-50,4,2,1,80,0,1
149357,-500,4,2,1,80,0,1
149619,-33.3333333333333,4,2,1,5,0,1
149706,-500,4,2,1,80,0,1
150055,-66.6666666666667,4,2,1,80,0,1
151799,-66.6666666666667,4,2,6,80,0,1
151886,-66.6666666666667,4,2,1,80,0,1
153195,-50,4,2,1,80,0,1
154241,-100,4,2,1,80,0,1
154764,-50,4,2,1,80,0,1
154939,-500,4,2,1,80,0,1
155200,-33.3333333333333,4,2,1,5,0,1
155288,-50,4,2,1,80,0,1
155636,-66.6666666666667,4,2,1,80,0,1
157032,-100,4,2,1,80,0,1
158078,-50,4,2,1,90,0,1
159299,-333.333333333333,4,2,1,90,0,1
159822,-50,4,2,1,90,0,1
160782,-33.3333333333333,4,2,1,5,0,1
160869,-50,4,2,8,90,0,1
160956,-50,4,2,1,90,0,1
161043,-66.6666666666667,4,2,1,90,0,1
161741,-100,4,2,1,90,0,1
162613,-55.5555555555556,4,2,1,90,0,1
163311,-100,4,2,1,90,0,1
164009,-50,4,2,1,90,0,1
164881,-333.333333333333,4,2,1,90,0,1
165404,-50,4,2,1,90,0,1
166363,-33.3333333333333,4,2,1,5,0,1
166450,-50,4,2,8,90,0,1
166538,-50,4,2,1,90,0,1
166625,-66.6666666666667,4,2,1,90,0,1
167322,-100,4,2,1,90,0,1
168195,-50,4,2,1,90,0,1
169241,-50,4,2,1,70,0,1
170288,-100,4,2,1,70,0,1
170462,-50,4,2,1,80,0,1
170985,-55.5555555555556,4,2,1,80,0,1
171857,-333.333333333333,4,2,1,50,0,0
174822,-66.6666666666667,4,2,2,70,0,0
174997,-66.6666666666667,4,2,3,70,0,0
175084,-66.6666666666667,4,2,1,70,0,0
175171,-66.6666666666667,4,2,4,70,0,0
175346,-66.6666666666667,4,2,3,70,0,0
175433,-66.6666666666667,4,2,1,70,0,0
175520,-66.6666666666667,4,2,4,70,0,0
175695,-66.6666666666667,4,2,3,70,0,0
175782,-66.6666666666667,4,2,1,70,0,0
175869,-133.333333333333,4,2,4,70,0,0
176043,-133.333333333333,4,2,3,70,0,0
176218,-66.6666666666667,4,2,4,70,0,0
176392,-66.6666666666667,4,2,3,70,0,0
176479,-66.6666666666667,4,2,1,70,0,0
176567,-133.333333333333,4,2,4,70,0,0
176741,-133.333333333333,4,2,3,70,0,0
176915,-133.333333333333,4,2,4,70,0,0
177090,-133.333333333333,4,2,5,70,0,0
177264,-133.333333333333,4,2,2,70,0,0
177439,-133.333333333333,4,2,5,70,0,0
177613,-66.6666666666667,4,2,4,70,0,0
177788,-66.6666666666667,4,2,3,70,0,0
177875,-66.6666666666667,4,2,1,70,0,0
177962,-66.6666666666667,4,2,4,70,0,0
178136,-66.6666666666667,4,2,3,70,0,0
178224,-66.6666666666667,4,2,1,70,0,0
178311,-66.6666666666667,4,2,4,70,0,0
178485,-66.6666666666667,4,2,3,70,0,0
178572,-66.6666666666667,4,2,1,70,0,0
178660,-133.333333333333,4,2,4,70,0,0
178834,-133.333333333333,4,2,3,70,0,0
179009,-133.333333333333,4,2,1,50,0,0
179532,-200,4,2,1,50,0,0


[Colours]
Combo1 : 128,0,255
Combo2 : 255,0,255
Combo3 : 255,128,255
Combo4 : 128,128,255

[HitObjects]
263,333,404,5,6,3:2:0:0:
263,333,753,2,0,P|256:297|247:258,1,76.5000014591217,8|0,2:2|0:0,0:0:0:0:
415,192,927,1,2,3:3:0:0:
415,192,1450,2,0,P|411:210|407:225,1,33.7500012874604,10|0,2:2|0:0,0:0:0:0:
316,203,1625,2,0,P|319:186|323:169,1,33.7500012874604,10|0,2:2|0:0,0:0:0:0:
382,107,1799,5,6,3:2:0:0:
169,212,1974,1,2,1:2:0:0:
92,228,2061,1,0,1:1:0:0:
39,169,2148,1,10,2:2:0:0:
154,35,2322,5,6,3:2:0:0:
154,35,2671,2,0,L|146:68,1,33.7500012874604,0|0,3:3|0:0,0:0:0:0:
26,13,2846,6,0,L|23:0,1,13.5,8|0,2:2|0:0,0:0:0:0:
0,104,3195,6,0,L|66:89,1,67.5000025749208,6|0,3:2|0:0,0:0:0:0:
359,42,3369,5,10,2:2:0:0:
289,14,3456,1,2,2:2:0:0:
229,60,3543,1,2,3:2:0:0:
361,49,3718,5,10,2:2:0:0:
291,21,3805,1,2,2:2:0:0:
231,67,3892,1,2,3:2:0:0:
363,56,4067,5,10,2:2:0:0:
293,28,4154,1,2,2:2:0:0:
233,74,4241,2,0,L|240:107,1,33.7500012874604,2|0,3:2|0:0,0:0:0:0:
165,170,4415,2,0,L|157:136,1,33.7500012874604,10|0,2:2|0:0,0:0:0:0:
393,189,4590,2,0,L|378:255,1,67.5000025749208,2|0,3:2|0:0,0:0:0:0:
278,368,4764,5,10,2:2:0:0:
204,384,4851,1,2,2:2:0:0:
152,329,4939,2,0,L|159:295,1,33.7500012874604,2|2,3:2|2:3,0:0:0:0:
80,234,5113,2,0,L|73:268,1,33.7500012874604,10|0,2:2|0:0,0:0:0:0:
264,201,5288,1,2,3:2:0:0:
264,201,5375,1,2,2:3:0:0:
264,201,5462,1,10,2:2:0:0:
41,32,5636,1,2,3:3:0:0:
78,142,5811,1,10,2:2:0:0:
196,68,5985,6,0,L|129:53,1,67.5000025749208,6|0,3:2|0:0,0:0:0:0:
426,115,6160,5,10,2:2:0:0:
427,39,6247,1,2,2:2:0:0:
362,0,6334,1,2,3:2:0:0:
419,117,6509,5,10,2:2:0:0:
420,41,6596,1,2,2:2:0:0:
355,2,6683,1,2,3:2:0:0:
412,119,6858,5,10,2:2:0:0:
413,43,6945,1,2,2:2:0:0:
348,4,7032,2,0,L|314:11,1,33.7500012874604,2|0,3:2|0:0,0:0:0:0:
279,115,7206,2,0,L|312:107,1,33.7500012874604,10|8,2:2|2:2,0:0:0:0:
510,237,7381,5,6,3:2:0:0:
470,283,7468,1,2,2:2:0:0:
410,274,7555,1,2,2:2:0:0:
493,120,7729,2,0,L|485:153,1,33.7500012874604,6|0,3:2|0:0,0:0:0:0:
427,290,7904,5,2,2:2:0:0:
474,297,7991,1,2,2:2:0:0:
505,260,8078,1,6,3:2:0:0:
412,119,8253,2,0,L|404:152,1,33.7500012874604,10|8,2:3|2:3,0:0:0:0:
353,368,8427,6,0,L|349:384,6,16.8750006437302,6|2|2|2|10|2|2,3:3|2:3|2:3|2:3|2:2|2:3|2:3,0:0:0:0:
259,384,8776,6,0,L|273:317,1,67.5000025749208,6|0,3:2|0:0,0:0:0:0:
143,168,8950,5,10,2:2:0:0:
68,156,9037,1,2,2:2:0:0:
20,214,9124,1,2,3:2:0:0:
140,162,9299,5,10,2:2:0:0:
65,150,9386,1,2,2:2:0:0:
17,208,9473,1,2,3:2:0:0:
137,156,9648,5,10,2:2:0:0:
62,144,9735,1,2,2:2:0:0:
14,202,9822,2,0,L|21:235,1,33.7500012874604,2|0,3:2|0:0,0:0:0:0:
125,284,9997,2,0,L|118:251,1,33.7500012874604,10|0,2:2|0:0,0:0:0:0:
271,92,10171,6,0,L|256:158,1,67.5000025749208,2|0,3:2|0:0,0:0:0:0:
379,311,10346,5,10,2:2:0:0:
454,323,10433,1,2,2:2:0:0:
502,265,10520,2,0,L|494:231,1,33.7500012874604,2|2,3:2|2:3,0:0:0:0:
389,188,10695,2,0,L|397:222,1,33.7500012874604,10|0,2:2|0:0,0:0:0:0:
262,274,10869,1,2,3:2:0:0:
262,274,10956,1,2,2:3:0:0:
262,274,11043,1,10,2:2:0:0:
472,132,11218,1,2,3:3:0:0:
230,10,11392,1,10,2:2:0:0:
394,101,11567,6,0,L|409:35,1,67.5000025749208,6|0,3:2|0:0,0:0:0:0:
148,46,11741,5,10,2:2:0:0:
196,104,11828,1,2,2:2:0:0:
271,92,11915,1,2,3:2:0:0:
144,54,12090,5,10,2:2:0:0:
192,112,12177,1,2,2:2:0:0:
267,100,12264,1,2,3:2:0:0:
140,62,12439,5,10,2:2:0:0:
188,120,12526,1,2,2:2:0:0:
263,108,12613,2,0,L|270:74,1,33.7500012874604,2|0,3:2|0:0,0:0:0:0:
408,35,12788,2,0,L|401:69,1,33.7500012874604,10|8,2:2|2:2,0:0:0:0:
338,250,12962,5,6,3:2:0:0:
281,259,13049,1,2,2:2:0:0:
245,216,13136,1,2,2:2:0:0:
442,158,13311,2,0,L|435:192,1,33.7500012874604,6|0,3:2|0:0,0:0:0:0:
415,359,13485,5,2,2:2:0:0:
467,367,13572,1,2,2:2:0:0:
501,326,13659,1,6,3:2:0:0:
510,334,13834,5,10,2:3:0:0:
510,334,13921,1,8,2:3:0:0:
510,334,14009,2,0,L|502:300,1,33.7500012874604,6|2,3:2|2:3,0:0:0:0:
326,166,14183,2,0,L|318:199,1,33.7500012874604,14|2,2:2|2:3,0:0:0:0:
228,374,14357,6,0,B|200:375|173:381|173:381|160:364|125:338,1,107.999996704102,4|2,3:2|2:3,0:0:0:0:
134,345,14619,1,2,2:3:0:0:
134,345,14706,1,2,3:3:0:0:
213,280,14881,1,2,2:3:0:0:
32,220,15055,1,2,3:3:0:0:
59,305,15229,1,2,2:3:0:0:
59,305,15317,1,2,2:3:0:0:
59,305,15404,1,2,3:3:0:0:
215,193,15578,1,2,2:3:0:0:
19,136,15753,5,2,3:3:0:0:
71,103,15840,1,0,0:0:0:0:
25,62,15927,1,2,2:3:0:0:
50,30,16014,1,2,2:3:0:0:
19,8,16102,1,2,3:3:0:0:
19,8,16276,1,2,2:3:0:0:
19,8,16450,1,2,3:3:0:0:
19,8,16625,6,0,L|28:52,1,45,2|2,2:2|2:3,0:0:0:0:
118,168,16799,2,0,B|140:161|151:127|151:127|190:90|248:106|279:145,1,175.499991966248,6|2,3:2|2:3,0:0:0:0:
313,194,17148,6,0,P|334:174|341:146,1,58.4999973220826,6|0,3:2|0:0,0:0:0:0:
289,28,17322,1,2,2:3:0:0:
289,28,17410,1,2,2:3:0:0:
289,28,17497,1,2,3:3:0:0:
434,153,17671,1,2,2:3:0:0:
479,54,17846,2,0,L|390:72,1,90,2|2,3:3|2:3,0:0:0:0:
390,72,18107,1,2,2:3:0:0:
390,72,18195,1,2,3:3:0:0:
512,163,18369,1,10,2:3:0:0:
508,174,18456,1,10,2:3:0:0:
504,185,18543,5,2,1:3:0:0:
434,153,18631,1,0,1:1:0:0:
371,197,18718,1,8,2:2:0:0:
465,324,18892,1,10,3:2:0:0:
267,324,19067,5,0,1:1:0:0:
342,336,19155,1,0,1:1:0:0:
392,277,19242,1,10,3:2:0:0:
265,235,19415,5,0,1:1:0:0:
211,237,19503,1,0,1:1:0:0:
185,284,19590,1,10,3:2:0:0:
42,384,19764,5,8,3:3:0:0:
79,382,19852,1,4,2:3:0:0:
97,349,19939,2,0,B|58:291|58:291|28:292|14:331,1,116.999994644165,4|2,3:2|2:3,0:0:0:0:
20,316,20200,1,2,2:3:0:0:
20,316,20288,1,2,3:3:0:0:
133,221,20462,1,2,2:3:0:0:
202,368,20636,1,2,3:3:0:0:
292,281,20811,1,2,2:3:0:0:
292,281,20898,1,2,2:3:0:0:
292,281,20985,1,2,3:3:0:0:
193,277,21160,1,2,2:3:0:0:
358,380,21334,5,2,3:3:0:0:
385,332,21421,1,0,0:0:0:0:
427,362,21509,1,2,2:3:0:0:
454,339,21596,1,2,2:3:0:0:
491,360,21683,1,2,3:3:0:0:
491,360,21857,1,2,2:3:0:0:
491,360,22032,1,2,3:3:0:0:
491,360,22206,6,0,L|481:315,1,45,2|2,2:2|2:3,0:0:0:0:
346,186,22381,2,0,B|322:242|354:280|411:279|411:279|426:246|464:238,1,188.999994232178,6|2,3:2|2:3,0:0:0:0:
508,196,22729,5,6,3:2:0:0:
504,180,22816,1,0,0:0:0:0:
501,165,22903,1,2,2:3:0:0:
498,149,22990,1,2,2:3:0:0:
494,134,23077,1,2,3:3:0:0:
387,70,23253,1,2,2:3:0:0:
487,11,23427,1,2,3:3:0:0:
306,0,23602,1,2,2:3:0:0:
310,11,23689,1,2,2:3:0:0:
314,22,23776,1,2,3:3:0:0:
185,137,23950,1,10,2:3:0:0:
189,126,24037,1,10,2:3:0:0:
193,115,24124,5,6,1:2:0:0:
116,123,24212,1,0,1:1:0:0:
70,62,24299,1,8,2:2:0:0:
0,224,24474,1,10,3:2:0:0:
220,215,24648,5,0,1:1:0:0:
143,207,24736,1,0,1:1:0:0:
97,268,24823,1,10,3:2:0:0:
304,213,24997,5,0,1:1:0:0:
291,152,25085,1,0,1:1:0:0:
